,Country,Year,Type,Consumption,Emissions,Country ID,Country Code,Population,lat,lon
0,Canada,1965,Oil,2.31414467,260.33255734256073,124,CAN,19678000,56.130366,-106.346771
1,Canada,1965,Gas,0.78006321,260.33255734256073,124,CAN,19678000,56.130366,-106.346771
2,Canada,1965,Coal,0.647949168,260.33255734256073,124,CAN,19678000,56.130366,-106.346771
3,Canada,1965,Nuclear,0.00128,260.33255734256073,124,CAN,19678000,56.130366,-106.346771
4,Canada,1965,Hydro,1.18088,260.33255734256073,124,CAN,19678000,56.130366,-106.346771
5,Canada,1965,Renewables,0.0,260.33255734256073,124,CAN,19678000,56.130366,-106.346771
6,Canada,1965,Solar,0.0,260.33255734256073,124,CAN,19678000,56.130366,-106.346771
7,Canada,1965,Wind,0.0,260.33255734256073,124,CAN,19678000,56.130366,-106.346771
8,Canada,1965,Geo,0.0,260.33255734256073,124,CAN,19678000,56.130366,-106.346771
9,Canada,1966,Oil,2.438144002,271.69892860248336,124,CAN,20048000,56.130366,-106.346771
10,Canada,1966,Gas,0.8540095950000001,271.69892860248336,124,CAN,20048000,56.130366,-106.346771
11,Canada,1966,Coal,0.635221296,271.69892860248336,124,CAN,20048000,56.130366,-106.346771
12,Canada,1966,Nuclear,0.0017200000000000002,271.69892860248336,124,CAN,20048000,56.130366,-106.346771
13,Canada,1966,Hydro,1.31,271.69892860248336,124,CAN,20048000,56.130366,-106.346771
14,Canada,1966,Renewables,0.0,271.69892860248336,124,CAN,20048000,56.130366,-106.346771
15,Canada,1966,Solar,0.0,271.69892860248336,124,CAN,20048000,56.130366,-106.346771
16,Canada,1966,Wind,0.0,271.69892860248336,124,CAN,20048000,56.130366,-106.346771
17,Canada,1966,Geo,0.0,271.69892860248336,124,CAN,20048000,56.130366,-106.346771
18,Canada,1967,Oil,2.603182274,285.5374804228226,124,CAN,20412000,56.130366,-106.346771
19,Canada,1967,Gas,0.90690192,285.5374804228226,124,CAN,20412000,56.130366,-106.346771
20,Canada,1967,Coal,0.629359776,285.5374804228226,124,CAN,20412000,56.130366,-106.346771
21,Canada,1967,Nuclear,0.0015300000000000001,285.5374804228226,124,CAN,20412000,56.130366,-106.346771
22,Canada,1967,Hydro,1.33924,285.5374804228226,124,CAN,20412000,56.130366,-106.346771
23,Canada,1967,Renewables,0.0,285.5374804228226,124,CAN,20412000,56.130366,-106.346771
24,Canada,1967,Solar,0.0,285.5374804228226,124,CAN,20412000,56.130366,-106.346771
25,Canada,1967,Wind,0.0,285.5374804228226,124,CAN,20412000,56.130366,-106.346771
26,Canada,1967,Geo,0.0,285.5374804228226,124,CAN,20412000,56.130366,-106.346771
27,Canada,1968,Oil,2.7712551430000003,308.28420139956256,124,CAN,20744000,56.130366,-106.346771
28,Canada,1968,Gas,1.00987479,308.28420139956256,124,CAN,20744000,56.130366,-106.346771
29,Canada,1968,Coal,0.683746308,308.28420139956256,124,CAN,20744000,56.130366,-106.346771
30,Canada,1968,Nuclear,0.009179999999999999,308.28420139956256,124,CAN,20744000,56.130366,-106.346771
31,Canada,1968,Hydro,1.362,308.28420139956256,124,CAN,20744000,56.130366,-106.346771
32,Canada,1968,Renewables,0.0,308.28420139956256,124,CAN,20744000,56.130366,-106.346771
33,Canada,1968,Solar,0.0,308.28420139956256,124,CAN,20744000,56.130366,-106.346771
34,Canada,1968,Wind,0.0,308.28420139956256,124,CAN,20744000,56.130366,-106.346771
35,Canada,1968,Geo,0.0,308.28420139956256,124,CAN,20744000,56.130366,-106.346771
36,Canada,1969,Oil,2.885563124000001,320.4477410300776,124,CAN,21028000,56.130366,-106.346771
37,Canada,1969,Gas,1.1285867700000003,320.4477410300776,124,CAN,21028000,56.130366,-106.346771
38,Canada,1969,Coal,0.6601327560000001,320.4477410300776,124,CAN,21028000,56.130366,-106.346771
39,Canada,1969,Nuclear,0.00529,320.4477410300776,124,CAN,21028000,56.130366,-106.346771
40,Canada,1969,Hydro,1.5063800000000005,320.4477410300776,124,CAN,21028000,56.130366,-106.346771
41,Canada,1969,Renewables,0.0,320.4477410300776,124,CAN,21028000,56.130366,-106.346771
42,Canada,1969,Solar,0.0,320.4477410300776,124,CAN,21028000,56.130366,-106.346771
43,Canada,1969,Wind,0.0,320.4477410300776,124,CAN,21028000,56.130366,-106.346771
44,Canada,1969,Geo,0.0,320.4477410300776,124,CAN,21028000,56.130366,-106.346771
45,Canada,1970,Oil,3.077280917000001,344.9084603415019,124,CAN,21324000,56.130366,-106.346771
46,Canada,1970,Gas,1.2468186900000002,344.9084603415019,124,CAN,21324000,56.130366,-106.346771
47,Canada,1970,Coal,0.708741504,344.9084603415019,124,CAN,21324000,56.130366,-106.346771
48,Canada,1970,Nuclear,0.010369999999999999,344.9084603415019,124,CAN,21324000,56.130366,-106.346771
49,Canada,1970,Hydro,1.5813700000000002,344.9084603415019,124,CAN,21324000,56.130366,-106.346771
50,Canada,1970,Renewables,0.0,344.9084603415019,124,CAN,21324000,56.130366,-106.346771
51,Canada,1970,Solar,0.0,344.9084603415019,124,CAN,21324000,56.130366,-106.346771
52,Canada,1970,Wind,0.0,344.9084603415019,124,CAN,21324000,56.130366,-106.346771
53,Canada,1970,Geo,0.0,344.9084603415019,124,CAN,21324000,56.130366,-106.346771
54,Canada,1971,Oil,3.1602614140000007,351.58665082682785,124,CAN,21962032,56.130366,-106.346771
55,Canada,1971,Gas,1.3307949000000001,351.58665082682785,124,CAN,21962032,56.130366,-106.346771
56,Canada,1971,Coal,0.6736561200000001,351.58665082682785,124,CAN,21962032,56.130366,-106.346771
57,Canada,1971,Nuclear,0.04267,351.58665082682785,124,CAN,21962032,56.130366,-106.346771
58,Canada,1971,Hydro,1.6246100000000003,351.58665082682785,124,CAN,21962032,56.130366,-106.346771
59,Canada,1971,Renewables,0.0,351.58665082682785,124,CAN,21962032,56.130366,-106.346771
60,Canada,1971,Solar,0.0,351.58665082682785,124,CAN,21962032,56.130366,-106.346771
61,Canada,1971,Wind,0.0,351.58665082682785,124,CAN,21962032,56.130366,-106.346771
62,Canada,1971,Geo,0.0,351.58665082682785,124,CAN,21962032,56.130366,-106.346771
63,Canada,1972,Oil,3.3275983279999997,367.977437071737,124,CAN,22218463,56.130366,-106.346771
64,Canada,1972,Gas,1.49686137,367.977437071737,124,CAN,22218463,56.130366,-106.346771
65,Canada,1972,Coal,0.635681844,367.977437071737,124,CAN,22218463,56.130366,-106.346771
66,Canada,1972,Nuclear,0.07211000000000001,367.977437071737,124,CAN,22218463,56.130366,-106.346771
67,Canada,1972,Hydro,1.81639,367.977437071737,124,CAN,22218463,56.130366,-106.346771
68,Canada,1972,Renewables,0.0,367.977437071737,124,CAN,22218463,56.130366,-106.346771
69,Canada,1972,Solar,0.0,367.977437071737,124,CAN,22218463,56.130366,-106.346771
70,Canada,1972,Wind,0.0,367.977437071737,124,CAN,22218463,56.130366,-106.346771
71,Canada,1972,Geo,0.0,367.977437071737,124,CAN,22218463,56.130366,-106.346771
72,Canada,1973,Oil,3.511996971,386.71705550785566,124,CAN,22491777,56.130366,-106.346771
73,Canada,1973,Gas,1.5918446700000002,386.71705550785566,124,CAN,22491777,56.130366,-106.346771
74,Canada,1973,Coal,0.654689916,386.71705550785566,124,CAN,22491777,56.130366,-106.346771
75,Canada,1973,Nuclear,0.15253999999999998,386.71705550785566,124,CAN,22491777,56.130366,-106.346771
76,Canada,1973,Hydro,1.9465400000000004,386.71705550785566,124,CAN,22491777,56.130366,-106.346771
77,Canada,1973,Renewables,0.0,386.71705550785566,124,CAN,22491777,56.130366,-106.346771
78,Canada,1973,Solar,0.0,386.71705550785566,124,CAN,22491777,56.130366,-106.346771
79,Canada,1973,Wind,0.0,386.71705550785566,124,CAN,22491777,56.130366,-106.346771
80,Canada,1973,Geo,0.0,386.71705550785566,124,CAN,22491777,56.130366,-106.346771
81,Canada,1974,Oil,3.571398285,392.98122210107755,124,CAN,22807969,56.130366,-106.346771
82,Canada,1974,Gas,1.60912683,392.98122210107755,124,CAN,22807969,56.130366,-106.346771
83,Canada,1974,Coal,0.665198784,392.98122210107755,124,CAN,22807969,56.130366,-106.346771
84,Canada,1974,Nuclear,0.14696,392.98122210107755,124,CAN,22807969,56.130366,-106.346771
85,Canada,1974,Hydro,2.10667,392.98122210107755,124,CAN,22807969,56.130366,-106.346771
86,Canada,1974,Renewables,0.0,392.98122210107755,124,CAN,22807969,56.130366,-106.346771
87,Canada,1974,Solar,0.0,392.98122210107755,124,CAN,22807969,56.130366,-106.346771
88,Canada,1974,Wind,0.0,392.98122210107755,124,CAN,22807969,56.130366,-106.346771
89,Canada,1974,Geo,0.0,392.98122210107755,124,CAN,22807969,56.130366,-106.346771
90,Canada,1975,Oil,3.496870261,389.6758529595672,124,CAN,23143275,56.130366,-106.346771
91,Canada,1975,Gas,1.6616934,389.6758529595672,124,CAN,23143275,56.130366,-106.346771
92,Canada,1975,Coal,0.6471536760000001,389.6758529595672,124,CAN,23143275,56.130366,-106.346771
93,Canada,1975,Nuclear,0.1257,389.6758529595672,124,CAN,23143275,56.130366,-106.346771
94,Canada,1975,Hydro,2.0247000000000006,389.6758529595672,124,CAN,23143275,56.130366,-106.346771
95,Canada,1975,Renewables,0.0,389.6758529595672,124,CAN,23143275,56.130366,-106.346771
96,Canada,1975,Solar,0.0,389.6758529595672,124,CAN,23143275,56.130366,-106.346771
97,Canada,1975,Wind,0.0,389.6758529595672,124,CAN,23143275,56.130366,-106.346771
98,Canada,1975,Geo,0.0,389.6758529595672,124,CAN,23143275,56.130366,-106.346771
99,Canada,1976,Oil,3.6892489870000005,409.97831436926566,124,CAN,23449808,56.130366,-106.346771
100,Canada,1976,Gas,1.6764381000000002,409.97831436926566,124,CAN,23449808,56.130366,-106.346771
101,Canada,1976,Coal,0.7661844,409.97831436926566,124,CAN,23449808,56.130366,-106.346771
102,Canada,1976,Nuclear,0.17416,409.97831436926566,124,CAN,23449808,56.130366,-106.346771
103,Canada,1976,Hydro,2.12689,409.97831436926566,124,CAN,23449808,56.130366,-106.346771
104,Canada,1976,Renewables,0.00707,409.97831436926566,124,CAN,23449808,56.130366,-106.346771
105,Canada,1976,Solar,0.0,409.97831436926566,124,CAN,23449808,56.130366,-106.346771
106,Canada,1976,Wind,0.0,409.97831436926566,124,CAN,23449808,56.130366,-106.346771
107,Canada,1976,Geo,0.00707,409.97831436926566,124,CAN,23449808,56.130366,-106.346771
108,Canada,1977,Oil,3.723233652,434.5360467157055,124,CAN,23725843,56.130366,-106.346771
109,Canada,1977,Gas,1.7583912,434.5360467157055,124,CAN,23725843,56.130366,-106.346771
110,Canada,1977,Coal,0.979041312,434.5360467157055,124,CAN,23725843,56.130366,-106.346771
111,Canada,1977,Nuclear,0.2634200000000001,434.5360467157055,124,CAN,23725843,56.130366,-106.346771
112,Canada,1977,Hydro,2.20147,434.5360467157055,124,CAN,23725843,56.130366,-106.346771
113,Canada,1977,Renewables,0.01069,434.5360467157055,124,CAN,23725843,56.130366,-106.346771
114,Canada,1977,Solar,0.0,434.5360467157055,124,CAN,23725843,56.130366,-106.346771
115,Canada,1977,Wind,0.0,434.5360467157055,124,CAN,23725843,56.130366,-106.346771
116,Canada,1977,Geo,0.01069,434.5360467157055,124,CAN,23725843,56.130366,-106.346771
117,Canada,1978,Oil,3.7980150420000007,421.0577550748314,124,CAN,23963203,56.130366,-106.346771
118,Canada,1978,Gas,1.7751933000000002,421.0577550748314,124,CAN,23963203,56.130366,-106.346771
119,Canada,1978,Coal,0.8050379040000001,421.0577550748314,124,CAN,23963203,56.130366,-106.346771
120,Canada,1978,Nuclear,0.31202,421.0577550748314,124,CAN,23963203,56.130366,-106.346771
121,Canada,1978,Hydro,2.35254,421.0577550748314,124,CAN,23963203,56.130366,-106.346771
122,Canada,1978,Renewables,0.011320000000000002,421.0577550748314,124,CAN,23963203,56.130366,-106.346771
123,Canada,1978,Solar,0.0,421.0577550748314,124,CAN,23963203,56.130366,-106.346771
124,Canada,1978,Wind,0.0,421.0577550748314,124,CAN,23963203,56.130366,-106.346771
125,Canada,1978,Geo,0.011320000000000002,421.0577550748314,124,CAN,23963203,56.130366,-106.346771
126,Canada,1979,Oil,3.954854518,427.58078763809317,124,CAN,24201544,56.130366,-106.346771
127,Canada,1979,Gas,1.8022824,427.58078763809317,124,CAN,24201544,56.130366,-106.346771
128,Canada,1979,Coal,0.7622906760000001,427.58078763809317,124,CAN,24201544,56.130366,-106.346771
129,Canada,1979,Nuclear,0.35271,427.58078763809317,124,CAN,24201544,56.130366,-106.346771
130,Canada,1979,Hydro,2.4412100000000003,427.58078763809317,124,CAN,24201544,56.130366,-106.346771
131,Canada,1979,Renewables,0.01345,427.58078763809317,124,CAN,24201544,56.130366,-106.346771
132,Canada,1979,Solar,0.0,427.58078763809317,124,CAN,24201544,56.130366,-106.346771
133,Canada,1979,Wind,0.0,427.58078763809317,124,CAN,24201544,56.130366,-106.346771
134,Canada,1979,Geo,0.01345,427.58078763809317,124,CAN,24201544,56.130366,-106.346771
135,Canada,1980,Oil,3.8938535610000002,437.8002136938521,124,CAN,24515667,56.130366,-106.346771
136,Canada,1980,Gas,1.7909667000000002,437.8002136938521,124,CAN,24515667,56.130366,-106.346771
137,Canada,1980,Coal,0.928409,437.8002136938521,124,CAN,24515667,56.130366,-106.346771
138,Canada,1980,Nuclear,0.38032000000000005,437.8002136938521,124,CAN,24515667,56.130366,-106.346771
139,Canada,1980,Hydro,2.5114799999999997,437.8002136938521,124,CAN,24515667,56.130366,-106.346771
140,Canada,1980,Renewables,0.013,437.8002136938521,124,CAN,24515667,56.130366,-106.346771
141,Canada,1980,Solar,0.0,437.8002136938521,124,CAN,24515667,56.130366,-106.346771
142,Canada,1980,Wind,0.0,437.8002136938521,124,CAN,24515667,56.130366,-106.346771
143,Canada,1980,Geo,0.013,437.8002136938521,124,CAN,24515667,56.130366,-106.346771
144,Canada,1981,Oil,3.6433331,418.4026668743333,124,CAN,24819915,56.130366,-106.346771
145,Canada,1981,Gas,1.7378172000000003,418.4026668743333,124,CAN,24819915,56.130366,-106.346771
146,Canada,1981,Coal,0.9479420000000001,418.4026668743333,124,CAN,24819915,56.130366,-106.346771
147,Canada,1981,Nuclear,0.4006700000000001,418.4026668743333,124,CAN,24819915,56.130366,-106.346771
148,Canada,1981,Hydro,2.66015,418.4026668743333,124,CAN,24819915,56.130366,-106.346771
149,Canada,1981,Renewables,0.01898,418.4026668743333,124,CAN,24819915,56.130366,-106.346771
150,Canada,1981,Solar,0.0,418.4026668743333,124,CAN,24819915,56.130366,-106.346771
151,Canada,1981,Wind,0.0,418.4026668743333,124,CAN,24819915,56.130366,-106.346771
152,Canada,1981,Geo,0.01898,418.4026668743333,124,CAN,24819915,56.130366,-106.346771
153,Canada,1982,Oil,3.2659357250000007,405.71874630466243,124,CAN,25116942,56.130366,-106.346771
154,Canada,1982,Gas,1.8403443000000002,405.71874630466243,124,CAN,25116942,56.130366,-106.346771
155,Canada,1982,Coal,1.001681,405.71874630466243,124,CAN,25116942,56.130366,-106.346771
156,Canada,1982,Nuclear,0.38337000000000004,405.71874630466243,124,CAN,25116942,56.130366,-106.346771
157,Canada,1982,Hydro,2.57795,405.71874630466243,124,CAN,25116942,56.130366,-106.346771
158,Canada,1982,Renewables,0.021390000000000003,405.71874630466243,124,CAN,25116942,56.130366,-106.346771
159,Canada,1982,Solar,0.0,405.71874630466243,124,CAN,25116942,56.130366,-106.346771
160,Canada,1982,Wind,0.0,405.71874630466243,124,CAN,25116942,56.130366,-106.346771
161,Canada,1982,Geo,0.021390000000000003,405.71874630466243,124,CAN,25116942,56.130366,-106.346771
162,Canada,1983,Oil,3.059220848,387.4062853916315,124,CAN,25366451,56.130366,-106.346771
163,Canada,1983,Gas,1.7549622000000002,387.4062853916315,124,CAN,25366451,56.130366,-106.346771
164,Canada,1983,Coal,1.0480150000000001,387.4062853916315,124,CAN,25366451,56.130366,-106.346771
165,Canada,1983,Nuclear,0.48610000000000003,387.4062853916315,124,CAN,25366451,56.130366,-106.346771
166,Canada,1983,Hydro,2.65952,387.4062853916315,124,CAN,25366451,56.130366,-106.346771
167,Canada,1983,Renewables,0.02085,387.4062853916315,124,CAN,25366451,56.130366,-106.346771
168,Canada,1983,Solar,0.0,387.4062853916315,124,CAN,25366451,56.130366,-106.346771
169,Canada,1983,Wind,0.0,387.4062853916315,124,CAN,25366451,56.130366,-106.346771
170,Canada,1983,Geo,0.02085,387.4062853916315,124,CAN,25366451,56.130366,-106.346771
171,Canada,1984,Oil,3.0932198459999993,407.27808979144265,124,CAN,25607053,56.130366,-106.346771
172,Canada,1984,Gas,1.9480149000000004,407.27808979144265,124,CAN,25607053,56.130366,-106.346771
173,Canada,1984,Coal,1.1673769999999999,407.27808979144265,124,CAN,25607053,56.130366,-106.346771
174,Canada,1984,Nuclear,0.5221,407.27808979144265,124,CAN,25607053,56.130366,-106.346771
175,Canada,1984,Hydro,2.8612300000000004,407.27808979144265,124,CAN,25607053,56.130366,-106.346771
176,Canada,1984,Renewables,0.023370000000000005,407.27808979144265,124,CAN,25607053,56.130366,-106.346771
177,Canada,1984,Solar,0.0,407.27808979144265,124,CAN,25607053,56.130366,-106.346771
178,Canada,1984,Wind,0.0,407.27808979144265,124,CAN,25607053,56.130366,-106.346771
179,Canada,1984,Geo,0.023370000000000005,407.27808979144265,124,CAN,25607053,56.130366,-106.346771
180,Canada,1985,Oil,3.097168277,402.51650300411814,124,CAN,25842116,56.130366,-106.346771
181,Canada,1985,Gas,2.043361674,402.51650300411814,124,CAN,25842116,56.130366,-106.346771
182,Canada,1985,Coal,1.122086,402.51650300411814,124,CAN,25842116,56.130366,-106.346771
183,Canada,1985,Nuclear,0.60521,402.51650300411814,124,CAN,25842116,56.130366,-106.346771
184,Canada,1985,Hydro,3.03645,402.51650300411814,124,CAN,25842116,56.130366,-106.346771
185,Canada,1985,Renewables,0.01678,402.51650300411814,124,CAN,25842116,56.130366,-106.346771
186,Canada,1985,Solar,0.0,402.51650300411814,124,CAN,25842116,56.130366,-106.346771
187,Canada,1985,Wind,1e-05,402.51650300411814,124,CAN,25842116,56.130366,-106.346771
188,Canada,1985,Geo,0.01677,402.51650300411814,124,CAN,25842116,56.130366,-106.346771
189,Canada,1986,Oil,3.10207692,391.0521416548252,124,CAN,26100278,56.130366,-106.346771
190,Canada,1986,Gas,1.966514355,391.0521416548252,124,CAN,26100278,56.130366,-106.346771
191,Canada,1986,Coal,1.039979,391.0521416548252,124,CAN,26100278,56.130366,-106.346771
192,Canada,1986,Nuclear,0.7126699999999999,391.0521416548252,124,CAN,26100278,56.130366,-106.346771
193,Canada,1986,Hydro,3.10635,391.0521416548252,124,CAN,26100278,56.130366,-106.346771
194,Canada,1986,Renewables,0.01866,391.0521416548252,124,CAN,26100278,56.130366,-106.346771
195,Canada,1986,Solar,0.0,391.0521416548252,124,CAN,26100278,56.130366,-106.346771
196,Canada,1986,Wind,1e-05,391.0521416548252,124,CAN,26100278,56.130366,-106.346771
197,Canada,1986,Geo,0.01865,391.0521416548252,124,CAN,26100278,56.130366,-106.346771
198,Canada,1987,Oil,3.2224032949999994,403.87927349007697,124,CAN,26446601,56.130366,-106.346771
199,Canada,1987,Gas,1.9903287600000001,403.87927349007697,124,CAN,26446601,56.130366,-106.346771
200,Canada,1987,Coal,1.1177439999999998,403.87927349007697,124,CAN,26446601,56.130366,-106.346771
201,Canada,1987,Nuclear,0.77261,403.87927349007697,124,CAN,26446601,56.130366,-106.346771
202,Canada,1987,Hydro,3.1620600000000003,403.87927349007697,124,CAN,26446601,56.130366,-106.346771
203,Canada,1987,Renewables,0.023129999999999998,403.87927349007697,124,CAN,26446601,56.130366,-106.346771
204,Canada,1987,Solar,0.0,403.87927349007697,124,CAN,26446601,56.130366,-106.346771
205,Canada,1987,Wind,1e-05,403.87927349007697,124,CAN,26446601,56.130366,-106.346771
206,Canada,1987,Geo,0.023119999999999998,403.87927349007697,124,CAN,26446601,56.130366,-106.346771
207,Canada,1988,Oil,3.3895623290000003,434.11415809855265,124,CAN,26791747,56.130366,-106.346771
208,Canada,1988,Gas,2.1905103510000004,434.11415809855265,124,CAN,26791747,56.130366,-106.346771
209,Canada,1988,Coal,1.200307,434.11415809855265,124,CAN,26791747,56.130366,-106.346771
210,Canada,1988,Nuclear,0.82867,434.11415809855265,124,CAN,26791747,56.130366,-106.346771
211,Canada,1988,Hydro,3.0743500000000004,434.11415809855265,124,CAN,26791747,56.130366,-106.346771
212,Canada,1988,Renewables,0.02486,434.11415809855265,124,CAN,26791747,56.130366,-106.346771
213,Canada,1988,Solar,0.0,434.11415809855265,124,CAN,26791747,56.130366,-106.346771
214,Canada,1988,Wind,1e-05,434.11415809855265,124,CAN,26791747,56.130366,-106.346771
215,Canada,1988,Geo,0.02485,434.11415809855265,124,CAN,26791747,56.130366,-106.346771
216,Canada,1989,Oil,3.517148707,453.52763526023824,124,CAN,27276781,56.130366,-106.346771
217,Canada,1989,Gas,2.368012536,453.52763526023824,124,CAN,27276781,56.130366,-106.346771
218,Canada,1989,Coal,1.197786,453.52763526023824,124,CAN,27276781,56.130366,-106.346771
219,Canada,1989,Nuclear,0.7931684210526316,453.52763526023824,124,CAN,27276781,56.130366,-106.346771
220,Canada,1989,Hydro,2.9044974444444445,453.52763526023824,124,CAN,27276781,56.130366,-106.346771
221,Canada,1989,Renewables,0.034780000000000005,453.52763526023824,124,CAN,27276781,56.130366,-106.346771
222,Canada,1989,Solar,0.0,453.52763526023824,124,CAN,27276781,56.130366,-106.346771
223,Canada,1989,Wind,1e-05,453.52763526023824,124,CAN,27276781,56.130366,-106.346771
224,Canada,1989,Geo,0.03477,453.52763526023824,124,CAN,27276781,56.130366,-106.346771
225,Canada,1990,Oil,3.466733178,439.50583709771894,124,CAN,27691138,56.130366,-106.346771
226,Canada,1990,Gas,2.295376029,439.50583709771894,124,CAN,27691138,56.130366,-106.346771
227,Canada,1990,Coal,1.136171,439.50583709771894,124,CAN,27691138,56.130366,-106.346771
228,Canada,1990,Nuclear,0.7246,439.50583709771894,124,CAN,27691138,56.130366,-106.346771
229,Canada,1990,Hydro,2.9568332323232327,439.50583709771894,124,CAN,27691138,56.130366,-106.346771
230,Canada,1990,Renewables,0.039559191919191924,439.50583709771894,124,CAN,27691138,56.130366,-106.346771
231,Canada,1990,Solar,0.0,439.50583709771894,124,CAN,27691138,56.130366,-106.346771
232,Canada,1990,Wind,1.9191919191919194e-05,439.50583709771894,124,CAN,27691138,56.130366,-106.346771
233,Canada,1990,Geo,0.039540000000000006,439.50583709771894,124,CAN,27691138,56.130366,-106.346771
234,Canada,1991,Oil,3.2737112319999997,422.3614544784286,124,CAN,28037420,56.130366,-106.346771
235,Canada,1991,Gas,2.3112385829999997,422.3614544784286,124,CAN,28037420,56.130366,-106.346771
236,Canada,1991,Coal,1.0997860000000002,422.3614544784286,124,CAN,28037420,56.130366,-106.346771
237,Canada,1991,Nuclear,0.8433894736842106,422.3614544784286,124,CAN,28037420,56.130366,-106.346771
238,Canada,1991,Hydro,3.072759919191919,422.3614544784286,124,CAN,28037420,56.130366,-106.346771
239,Canada,1991,Renewables,0.03985919191919192,422.3614544784286,124,CAN,28037420,56.130366,-106.346771
240,Canada,1991,Solar,0.0,422.3614544784286,124,CAN,28037420,56.130366,-106.346771
241,Canada,1991,Wind,1.9191919191919194e-05,422.3614544784286,124,CAN,28037420,56.130366,-106.346771
242,Canada,1991,Geo,0.03984,422.3614544784286,124,CAN,28037420,56.130366,-106.346771
243,Canada,1992,Oil,3.3383804130000003,435.5034872229245,124,CAN,28371264,56.130366,-106.346771
244,Canada,1992,Gas,2.449993068000001,435.5034872229245,124,CAN,28371264,56.130366,-106.346771
245,Canada,1992,Coal,1.1203530000000002,435.5034872229245,124,CAN,28371264,56.130366,-106.346771
246,Canada,1992,Nuclear,0.800221052631579,435.5034872229245,124,CAN,28371264,56.130366,-106.346771
247,Canada,1992,Hydro,3.1517465454545457,435.5034872229245,124,CAN,28371264,56.130366,-106.346771
248,Canada,1992,Renewables,0.045260526319999994,435.5034872229245,124,CAN,28371264,56.130366,-106.346771
249,Canada,1992,Solar,2.052632e-05,435.5034872229245,124,CAN,28371264,56.130366,-106.346771
250,Canada,1992,Wind,0.0005899999999999999,435.5034872229245,124,CAN,28371264,56.130366,-106.346771
251,Canada,1992,Geo,0.044649999999999995,435.5034872229245,124,CAN,28371264,56.130366,-106.346771
252,Canada,1993,Oil,3.351032304,430.9736696037308,124,CAN,28684764,56.130366,-106.346771
253,Canada,1993,Gas,2.599494039,430.9736696037308,124,CAN,28684764,56.130366,-106.346771
254,Canada,1993,Coal,0.994715,430.9736696037308,124,CAN,28684764,56.130366,-106.346771
255,Canada,1993,Nuclear,0.932842105263158,430.9736696037308,124,CAN,28684764,56.130366,-106.346771
256,Canada,1993,Hydro,3.22213897979798,430.9736696037308,124,CAN,28684764,56.130366,-106.346771
257,Canada,1993,Renewables,0.04878052632000001,430.9736696037308,124,CAN,28684764,56.130366,-106.346771
258,Canada,1993,Solar,2.052632e-05,430.9736696037308,124,CAN,28684764,56.130366,-106.346771
259,Canada,1993,Wind,0.0005899999999999999,430.9736696037308,124,CAN,28684764,56.130366,-106.346771
260,Canada,1993,Geo,0.04817000000000001,430.9736696037308,124,CAN,28684764,56.130366,-106.346771
261,Canada,1994,Oil,3.4092471030000007,445.4020144794455,124,CAN,29000663,56.130366,-106.346771
262,Canada,1994,Gas,2.691103203,445.4020144794455,124,CAN,29000663,56.130366,-106.346771
263,Canada,1994,Coal,1.054689,445.4020144794455,124,CAN,29000663,56.130366,-106.346771
264,Canada,1994,Nuclear,1.0708421052631578,445.4020144794455,124,CAN,29000663,56.130366,-106.346771
265,Canada,1994,Hydro,3.2785558080808084,445.4020144794455,124,CAN,29000663,56.130366,-106.346771
266,Canada,1994,Renewables,0.057940526320000005,445.4020144794455,124,CAN,29000663,56.130366,-106.346771
267,Canada,1994,Solar,2.052632e-05,445.4020144794455,124,CAN,29000663,56.130366,-106.346771
268,Canada,1994,Wind,0.0005899999999999999,445.4020144794455,124,CAN,29000663,56.130366,-106.346771
269,Canada,1994,Geo,0.057330000000000006,445.4020144794455,124,CAN,29000663,56.130366,-106.346771
270,Canada,1995,Oil,3.5412246464600354,462.076117506267,124,CAN,29302311,56.130366,-106.346771
271,Canada,1995,Gas,2.7810684,462.076117506267,124,CAN,29302311,56.130366,-106.346771
272,Canada,1995,Coal,1.102441,462.076117506267,124,CAN,29302311,56.130366,-106.346771
273,Canada,1995,Nuclear,0.9716421052631578,462.076117506267,124,CAN,29302311,56.130366,-106.346771
274,Canada,1995,Hydro,3.340597343434343,462.076117506267,124,CAN,29302311,56.130366,-106.346771
275,Canada,1995,Renewables,0.0720070790761281,462.076117506267,124,CAN,29302311,56.130366,-106.346771
276,Canada,1995,Solar,3.842105e-05,462.076117506267,124,CAN,29302311,56.130366,-106.346771
277,Canada,1995,Wind,0.0005899999999999999,462.076117506267,124,CAN,29302311,56.130366,-106.346771
278,Canada,1995,Geo,0.07137865802612811,462.076117506267,124,CAN,29302311,56.130366,-106.346771
279,Canada,1996,Oil,3.6396626485618038,471.6225093524034,124,CAN,29610218,56.130366,-106.346771
280,Canada,1996,Gas,2.8280961000000007,471.6225093524034,124,CAN,29610218,56.130366,-106.346771
281,Canada,1996,Coal,1.125471,471.6225093524034,124,CAN,29610218,56.130366,-106.346771
282,Canada,1996,Nuclear,0.921221052631579,471.6225093524034,124,CAN,29610218,56.130366,-106.346771
283,Canada,1996,Hydro,3.5459207474747476,471.6225093524034,124,CAN,29610218,56.130366,-106.346771
284,Canada,1996,Renewables,0.07596409537285308,471.6225093524034,124,CAN,29610218,56.130366,-106.346771
